trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
3589759,1805,2016-09-30,Credit,Interest Credit,146,35190.7,Interest Credited,,
3587360,1731,2016-09-30,Credit,Interest Credit,73,17616.4,Interest Credited,,
3588871,1779,2016-09-30,Credit,Interest Credit,57,24382.4,Interest Credited,,
3588135,1761,2016-09-30,Credit,Interest Credit,18,16442.2,Interest Credited,,
3587936,1750,2016-09-30,Credit,Interest Credit,199,40704.9,Interest Credited,,
3588513,1771,2016-09-30,Credit,Interest Credit,63,17691.9,Interest Credited,,
3589176,1786,2016-09-30,Credit,Interest Credit,161,38581.8,Interest Credited,,
3587718,1743,2016-09-30,Credit,Interest Credit,21,17915.9,Interest Credited,,
3586459,1701,2016-09-30,Credit,Interest Credit,148,84926,Interest Credited,,
3589825,1806,2016-09-30,Credit,Interest Credit,102,25324,Interest Credited,,
3586357,1699,2016-09-30,Credit,Interest Credit,101,19735.2,Interest Credited,,
3589607,1801,2016-09-30,Credit,Interest Credit,246,46726.8,Interest Credited,,
3586199,1695,2016-09-30,Credit,Interest Credit,105,25328.6,Interest Credited,,
3587153,1726,2016-09-30,Credit,Interest Credit,131,32286.5,Interest Credited,,
3587014,1719,2016-09-30,Credit,Interest Credit,16,4767.8,Interest Credited,,
3588940,1780,2016-09-30,Credit,Interest Credit,265,45563.8,Interest Credited,,
3587293,1730,2016-09-30,Credit,Interest Credit,100,22929.5,Interest Credited,,
690055,2357,2016-09-30,Withdrawal,Withdrawal in cash,15,18140.2,Payment on Statement,,
726274,2484,2016-09-30,Withdrawal,Withdrawal in cash,6100,34341.7,,,
728124,2489,2016-09-30,Withdrawal,Withdrawal in cash,15,28460.2,Payment on Statement,,
729205,2493,2016-09-30,Withdrawal,Withdrawal in cash,15,31061.9,Payment on Statement,,
726864,2486,2016-09-30,Withdrawal,Withdrawal in cash,15,22652.5,Payment on Statement,,
727752,2488,2016-09-30,Withdrawal,Withdrawal in cash,15,14139.9,Payment on Statement,,
726203,2484,2016-09-30,Withdrawal,Withdrawal in cash,15,40441.7,Payment on Statement,,
3615657,2576,2016-09-30,Credit,Interest Credit,273,104147.1,Interest Credited,,
3614036,2528,2016-09-30,Credit,Interest Credit,82,20002.3,Interest Credited,,
3613782,2523,2016-09-30,Credit,Interest Credit,113,28215.5,Interest Credited,,
3614872,2552,2016-09-30,Credit,Interest Credit,138,39626.6,Interest Credited,,
3613971,2527,2016-09-30,Credit,Interest Credit,264,101847.9,Interest Credited,,
3615845,2581,2016-09-30,Credit,Interest Credit,235,59957.9,Interest Credited,,
3616019,2584,2016-09-30,Credit,Interest Credit,18,12811.2,Interest Credited,,
3615576,2574,2016-09-30,Credit,Interest Credit,146,35967.4,Interest Credited,,
3616709,2609,2016-09-30,Credit,Interest Credit,277,48095.8,Interest Credited,,
3613263,2510,2016-09-30,Credit,Interest Credit,12,21062.7,Interest Credited,,
3613631,2519,2016-09-30,Credit,Interest Credit,94,24315.1,Interest Credited,,
3616905,2616,2016-09-30,Credit,Interest Credit,45,21830.4,Interest Credited,,
3614529,2543,2016-09-30,Credit,Interest Credit,127,31269,Interest Credited,,
3617030,2618,2016-09-30,Credit,Interest Credit,122,27682.3,Interest Credited,,
3614458,2542,2016-09-30,Credit,Interest Credit,57,18713.9,Interest Credited,,
3614178,2534,2016-09-30,Credit,Interest Credit,121,30523.9,Interest Credited,,
3616246,2592,2016-09-30,Credit,Interest Credit,34,12393.3,Interest Credited,,
3615049,2555,2016-09-30,Credit,Interest Credit,220,54614.1,Interest Credited,,
3613429,2513,2016-09-30,Credit,Interest Credit,71,22457.8,Interest Credited,,
3614979,2554,2016-09-30,Credit,Interest Credit,170,44032.4,Interest Credited,,
3644732,3469,2016-09-30,Credit,Interest Credit,38,22525.5,Interest Credited,,
3644289,3456,2016-09-30,Credit,Interest Credit,19,6761.7,Interest Credited,,
3641793,3367,2016-09-30,Credit,Interest Credit,226,45522.2,Interest Credited,,
3641545,3361,2016-09-30,Credit,Interest Credit,13,15343.8,Interest Credited,,
3644559,3465,2016-09-30,Credit,Interest Credit,87,25070.9,Interest Credited,,
3643104,3413,2016-09-30,Credit,Interest Credit,90,23797.9,Interest Credited,,
3643733,3435,2016-09-30,Credit,Interest Credit,20,14160.9,Interest Credited,,
3642492,3391,2016-09-30,Credit,Interest Credit,184,37928.1,Interest Credited,,
3643357,3424,2016-09-30,Credit,Interest Credit,205,40757.6,Interest Credited,,
707548,2423,2016-09-30,Withdrawal,Withdrawal in cash,15,26529.4,Payment on Statement,,
3451818,5369,2016-09-30,Credit,Interest Credit,120,27356.4,Interest Credited,,
3449104,3374,2016-09-30,Credit,Interest Credit,308,56697.6,Interest Credited,,
3449569,3786,2016-09-30,Credit,Interest Credit,294,57495.3,Interest Credited,,
3451358,5129,2016-09-30,Credit,Interest Credit,239,57765.2,Interest Credited,,
3451096,5011,2016-09-30,Credit,Interest Credit,88,34387.3,Interest Credited,,
3449872,4034,2016-09-30,Credit,Interest Credit,95,24284.6,Interest Credited,,
3451738,5366,2016-09-30,Credit,Interest Credit,303,49793.5,Interest Credited,,
3449463,3734,2016-09-30,Credit,Interest Credit,143,30969.5,Interest Credited,,
3451893,5372,2016-09-30,Credit,Interest Credit,127,25375.5,Interest Credited,,
3452033,5428,2016-09-30,Credit,Interest Credit,136,58276.6,Interest Credited,,
3450753,4596,2016-09-30,Credit,Interest Credit,126,18002,Interest Credited,,
3449937,4035,2016-09-30,Credit,Interest Credit,128,39317.1,Interest Credited,,
3449719,3965,2016-09-30,Credit,Interest Credit,187,30783.7,Interest Credited,,
3451647,5343,2016-09-30,Credit,Interest Credit,191,46497.5,Interest Credited,,
3450945,4743,2016-09-30,Credit,Interest Credit,204,88991.6,Interest Credited,,
3452142,5472,2016-09-30,Credit,Interest Credit,126,29037,Interest Credited,,
3449301,3678,2016-09-30,Credit,Interest Credit,94,20410.9,Interest Credited,,
3449227,3407,2016-09-30,Credit,Interest Credit,124,73545.3,Interest Credited,,
565950,1926,2016-09-30,Withdrawal,Withdrawal in cash,15,26651.6,Payment on Statement,,
598530,2037,2016-09-30,Withdrawal,Withdrawal in cash,15,54751.2,Payment on Statement,,
594458,2023,2016-09-30,Withdrawal,Withdrawal in cash,15,39028.7,Payment on Statement,,
3507645,9093,2016-09-30,Credit,Interest Credit,85,38544.3,Interest Credited,,
3498937,8321,2016-09-30,Credit,Interest Credit,161,37817.6,Interest Credited,,
3498216,8260,2016-09-30,Credit,Interest Credit,217,41132.3,Interest Credited,,
3499114,8330,2016-09-30,Credit,Interest Credit,208,43700.5,Interest Credited,,
3506667,9034,2016-09-30,Credit,Interest Credit,22,38982.8,Interest Credited,,
3505354,8934,2016-09-30,Credit,Interest Credit,147,42751.7,Interest Credited,,
3509062,9203,2016-09-30,Credit,Interest Credit,149,30320.7,Interest Credited,,
3497308,8173,2016-09-30,Credit,Interest Credit,315,79194.3,Interest Credited,,
3496879,8132,2016-09-30,Credit,Interest Credit,85,23825.6,Interest Credited,,
3495998,8073,2016-09-30,Credit,Interest Credit,198,64330.6,Interest Credited,,
3508717,9188,2016-09-30,Credit,Interest Credit,79,24922.9,Interest Credited,,
3495778,8051,2016-09-30,Credit,Interest Credit,183,28729.7,Interest Credited,,
3501132,8519,2016-09-30,Credit,Interest Credit,213,50045.7,Interest Credited,,
3498284,8261,2016-09-30,Credit,Interest Credit,145,66223.8,Interest Credited,,
3496811,8129,2016-09-30,Credit,Interest Credit,142,40690.2,Interest Credited,,
3546935,494,2016-09-30,Credit,Interest Credit,179,41387.8,Interest Credited,,
3547005,496,2016-09-30,Credit,Interest Credit,114,28695.8,Interest Credited,,
3549621,576,2016-09-30,Credit,Interest Credit,74,17299.5,Interest Credited,,
3549106,559,2016-09-30,Credit,Interest Credit,119,30178.3,Interest Credited,,
3546796,489,2016-09-30,Credit,Interest Credit,163,40584.8,Interest Credited,,
3547073,497,2016-09-30,Credit,Interest Credit,213,55311,Interest Credited,,
3549958,588,2016-09-30,Credit,Interest Credit,124,30411.6,Interest Credited,,
3550277,601,2016-09-30,Credit,Interest Credit,15,7016.4,Interest Credited,,
3549231,563,2016-09-30,Credit,Interest Credit,72,22720.5,Interest Credited,,
3547469,510,2016-09-30,Credit,Interest Credit,251,54184.3,Interest Credited,,
3547311,504,2016-09-30,Credit,Interest Credit,56,16163,Interest Credited,,
3548499,541,2016-09-30,Credit,Interest Credit,58,20763.5,Interest Credited,,
3546691,485,2016-09-30,Credit,Interest Credit,272,115338.7,Interest Credited,,
3548973,555,2016-09-30,Credit,Interest Credit,187,45289.9,Interest Credited,,
3597974,2037,2016-09-30,Credit,Interest Credit,225,54765.8,Interest Credited,,
3598038,2038,2016-09-30,Credit,Interest Credit,31,13993.7,Interest Credited,,
3600792,2137,2016-09-30,Credit,Interest Credit,42,20128.8,Interest Credited,,
3600542,2124,2016-09-30,Credit,Interest Credit,187,40478.3,Interest Credited,,
3601117,2146,2016-09-30,Credit,Interest Credit,250,60547.7,Interest Credited,,
3601274,2150,2016-09-30,Credit,Interest Credit,11,4291.7,Interest Credited,,
3600411,2122,2016-09-30,Credit,Interest Credit,353,92804.3,Interest Credited,,
3598968,2070,2016-09-30,Credit,Interest Credit,129,27646.7,Interest Credited,,
3599540,2088,2016-09-30,Credit,Interest Credit,59,22289.9,Interest Credited,,
3598639,2061,2016-09-30,Credit,Interest Credit,120,30377.5,Interest Credited,,
3599327,2082,2016-09-30,Credit,Interest Credit,28,9548.8,Interest Credited,,
3600041,2110,2016-09-30,Credit,Interest Credit,65,16112.1,Interest Credited,,
3598882,2068,2016-09-30,Credit,Interest Credit,95,26720.4,Interest Credited,,
3599475,2087,2016-09-30,Credit,Interest Credit,318,86506.5,Interest Credited,,
3599225,2078,2016-09-30,Credit,Interest Credit,157,41307.6,Interest Credited,,
1313345,4484,2016-09-30,Withdrawal,Withdrawal in cash,15,48502.6,Payment on Statement,,
1611029,5472,2016-09-30,Withdrawal,Withdrawal in cash,15,29022.4,Payment on Statement,,
1596861,5423,2016-09-30,Withdrawal,Withdrawal in cash,15,24637,Payment on Statement,,
1599142,5428,2016-09-30,Withdrawal,Withdrawal in cash,15,58262,Payment on Statement,,
1602951,5442,2016-09-30,Withdrawal,Withdrawal in cash,15,37557.6,Payment on Statement,,
2449003,8073,2016-09-30,Withdrawal,Withdrawal in cash,100,64230.6,Payment on Statement,,
2442638,8051,2016-09-30,Withdrawal,Withdrawal in cash,30,28699.7,Payment on Statement,,
3466573,3586,2016-09-30,Credit,Interest Credit,148,37123.4,Interest Credited,,
3467909,3983,2016-09-30,Credit,Interest Credit,216,52218.4,Interest Credited,,
3466397,3554,2016-09-30,Credit,Interest Credit,100,23659.4,Interest Credited,,
3466716,3656,2016-09-30,Credit,Interest Credit,55,18648.7,Interest Credited,,
3468445,4093,2016-09-30,Credit,Interest Credit,110,27450.6,Interest Credited,,
3468313,4078,2016-09-30,Credit,Interest Credit,211,51125.4,Interest Credited,,
3468218,4055,2016-09-30,Credit,Interest Credit,184,42922.4,Interest Credited,,
3468053,4000,2016-09-30,Credit,Interest Credit,44,16549.9,Interest Credited,,
3466057,3510,2016-09-30,Credit,Interest Credit,138,24373.3,Interest Credited,,
3467524,3883,2016-09-30,Credit,Interest Credit,114,28230.7,Interest Credited,,
3467044,3788,2016-09-30,Credit,Interest Credit,147,56135.2,Interest Credited,,
3464944,3181,2016-09-30,Credit,Interest Credit,105,27084.6,Interest Credited,,
3465237,3298,2016-09-30,Credit,Interest Credit,74,24945.9,Interest Credited,,
858838,2926,2016-09-30,Withdrawal,Withdrawal in cash,15,26745.5,Payment on Statement,,
858202,2925,2016-09-30,Withdrawal,Withdrawal in cash,15,28374.7,Payment on Statement,,
990044,3374,2016-09-30,Withdrawal,Withdrawal in cash,15,56683,Payment on Statement,,
994306,3391,2016-09-30,Withdrawal,Withdrawal in cash,15,37913.5,Payment on Statement,,
1208767,4134,2016-09-30,Withdrawal,Withdrawal in cash,15,25475.2,Payment on Statement,,
1208726,4134,2016-09-30,Withdrawal,Withdrawal in cash,9300,25489.8,,,
1218415,4171,2016-09-30,Credit,Credit in cash ,19700,46054,,,
558073,1898,2016-09-30,Withdrawal,Withdrawal in cash,15,35774.6,Payment on Statement,,
561284,1909,2016-09-30,Withdrawal,Withdrawal in cash,15,16622.7,Payment on Statement,,
810599,2762,2016-09-30,Withdrawal,Withdrawal in cash,15,50013.3,Payment on Statement,,
811223,2763,2016-09-30,Withdrawal,Withdrawal in cash,15,33082,Payment on Statement,,
1029217,3514,2016-09-30,Withdrawal,Withdrawal in cash,15,17439.2,Payment on Statement,,
1028777,3513,2016-09-30,Withdrawal,Withdrawal in cash,15,37919.3,Payment on Statement,,
1084634,3704,2016-09-30,Withdrawal,Withdrawal in cash,15,22697.8,Payment on Statement,,
3447030,1539,2016-09-30,Withdrawal,Withdrawal in cash,1,-633.3,Sanction Interest ,,
3447029,1539,2016-09-30,Credit,Interest Credit,54,8767.4,Interest Credited,,
3446211,1106,2016-09-30,Credit,Interest Credit,10,24438.2,Interest Credited,,
3445806,773,2016-09-30,Credit,Interest Credit,120,31821.4,Interest Credited,,
3444488,5065,2016-09-30,Credit,Interest Credit,107,26299.4,Interest Credited,,
3446835,1505,2016-09-30,Credit,Interest Credit,135,32781.2,Interest Credited,,
3447223,1787,2016-09-30,Credit,Interest Credit,191,30503,Interest Credited,,
3446547,1416,2016-09-30,Credit,Interest Credit,256,71914.9,Interest Credited,,
3448091,2585,2016-09-30,Credit,Interest Credit,208,50425.1,Interest Credited,,
3444300,2099,2016-09-30,Credit,Interest Credit,483,56147.4,Interest Credited,,
3447705,2175,2016-09-30,Credit,Interest Credit,178,27661.2,Interest Credited,,
3446737,1475,2016-09-30,Credit,Interest Credit,158,40092.4,Interest Credited,,
3445875,790,2016-09-30,Credit,Interest Credit,171,75555,Interest Credited,,
172045,576,2016-09-30,Withdrawal,Withdrawal in cash,15,17284.9,Payment on Statement,,
167216,559,2016-09-30,Withdrawal,Withdrawal in cash,15,30163.7,Payment on Statement,,
168150,562,2016-09-30,Withdrawal,Withdrawal in cash,15,34033,Payment on Statement,,
211165,717,2016-09-30,Withdrawal,Withdrawal in cash,15,44221,Payment on Statement,,
207579,704,2016-09-30,Withdrawal,Withdrawal in cash,15,37761.9,Payment on Statement,,
374969,1276,2016-09-30,Withdrawal,Withdrawal in cash,15,28081.7,Payment on Statement,,
164721,551,2016-09-30,Withdrawal,Withdrawal in cash,15,26719.3,Payment on Statement,,
997743,3407,2016-09-30,Credit,Credit in cash ,48133,73421,,,
3039786,10079,2016-09-30,Withdrawal,Withdrawal in cash,15,93520.5,Payment on Statement,,
3462358,2458,2016-09-30,Credit,Interest Credit,279,69323,Interest Credited,,
3463738,2817,2016-09-30,Credit,Interest Credit,222,53425.8,Interest Credited,,
3462902,2648,2016-09-30,Credit,Interest Credit,105,36044.8,Interest Credited,,
3464064,2915,2016-09-30,Credit,Interest Credit,184,55202.7,Interest Credited,,
3463251,2714,2016-09-30,Credit,Interest Credit,104,25470.7,Interest Credited,,
3464323,3000,2016-09-30,Credit,Interest Credit,86,22586.9,Interest Credited,,
3462225,2436,2016-09-30,Credit,Interest Credit,112,28232.9,Interest Credited,,
3464392,3001,2016-09-30,Credit,Interest Credit,157,33422.6,Interest Credited,,
3462081,2411,2016-09-30,Credit,Interest Credit,159,42942.1,Interest Credited,,
3601854,2167,2016-09-30,Credit,Interest Credit,84,25251.9,Interest Credited,,
3603496,2222,2016-09-30,Credit,Interest Credit,150,27792.1,Interest Credited,,
3604199,2242,2016-09-30,Credit,Interest Credit,336,59653.7,Interest Credited,,
3602067,2176,2016-09-30,Credit,Interest Credit,209,31261.8,Interest Credited,,
3602485,2189,2016-09-30,Credit,Interest Credit,193,43592.8,Interest Credited,,
3602383,2186,2016-09-30,Credit,Interest Credit,27,17548.4,Interest Credited,,
3603419,2220,2016-09-30,Credit,Interest Credit,104,24674.2,Interest Credited,,
3603236,2216,2016-09-30,Credit,Interest Credit,305,58447,Interest Credited,,
3604129,2241,2016-09-30,Credit,Interest Credit,122,29365.7,Interest Credited,,
3603120,2213,2016-09-30,Credit,Interest Credit,100,26374,Interest Credited,,
3603353,2219,2016-09-30,Credit,Interest Credit,238,80361.2,Interest Credited,,
3602146,2177,2016-09-30,Credit,Interest Credit,108,26243.5,Interest Credited,,
3602720,2199,2016-09-30,Credit,Interest Credit,53,17159.6,Interest Credited,,
3604339,2245,2016-09-30,Credit,Interest Credit,187,42876.4,Interest Credited,,
3604756,2256,2016-09-30,Credit,Interest Credit,105,26038.3,Interest Credited,,
987300,3367,2016-09-30,Withdrawal,Withdrawal in cash,15,45507.6,Payment on Statement,,
1092098,3734,2016-09-30,Withdrawal,Withdrawal in cash,15,30954.9,Payment on Statement,,
1093470,3738,2016-09-30,Withdrawal,Withdrawal in cash,9500,32421.3,,,
2135485,7231,2016-09-30,Withdrawal,Withdrawal in cash,15,52755.2,Payment on Statement,,
2243068,7401,2016-09-30,Withdrawal,Withdrawal in cash,15,21164.5,Payment on Statement,,
2256456,7445,2016-09-30,Withdrawal,Withdrawal in cash,15,45038.4,Payment on Statement,,
73887,244,2016-09-30,Withdrawal,Withdrawal in cash,15,22975.2,Payment on Statement,,
72079,239,2016-09-30,Withdrawal,Withdrawal in cash,30,24689,Payment on Statement,,
56459,188,2016-09-30,Withdrawal,Withdrawal in cash,15,42222.1,Payment on Statement,,
56083,187,2016-09-30,Withdrawal,Withdrawal in cash,15,22465.3,Payment on Statement,,
59137,197,2016-09-30,Withdrawal,Withdrawal in cash,15,37681.6,Payment on Statement,,
57663,192,2016-09-30,Withdrawal,Withdrawal in cash,15,23806.5,Payment on Statement,,
110722,374,2016-09-30,Withdrawal,Withdrawal in cash,15,8562.5,Payment on Statement,,
63958,212,2016-09-30,Withdrawal,Withdrawal in cash,30,49665.6,Payment on Statement,,
66861,222,2016-09-30,Withdrawal,Withdrawal in cash,15,37370.3,Payment on Statement,,
66236,220,2016-09-30,Withdrawal,Withdrawal in cash,15,23704.5,Payment on Statement,,
911822,3108,2016-09-30,Withdrawal,Withdrawal in cash,15,16269.5,Payment on Statement,,
914753,3117,2016-09-30,Withdrawal,Withdrawal in cash,15,18117.3,Payment on Statement,,
522840,1784,2016-09-30,Withdrawal,Withdrawal in cash,15,31031.5,Payment on Statement,,
521705,1780,2016-09-30,Withdrawal,Withdrawal in cash,15,45549.2,Payment on Statement,,
581925,1979,2016-09-30,Withdrawal,Withdrawal in cash,15,17681.6,Payment on Statement,,
579619,1972,2016-09-30,Withdrawal,Withdrawal in cash,15,26116.5,Payment on Statement,,
679886,2321,2016-09-30,Withdrawal,Withdrawal in cash,15,47501.3,Payment on Statement,,
677157,2313,2016-09-30,Withdrawal,Withdrawal in cash,30,30053.7,Payment on Statement,,
2259145,7454,2016-09-30,Withdrawal,Withdrawal in cash,15,28574.3,Payment on Statement,,
470130,1601,2016-09-30,Withdrawal,Withdrawal in cash,15,20794.2,Payment on Statement,,
470990,1603,2016-09-30,Withdrawal,Withdrawal in cash,15,35103.3,Payment on Statement,,
