order_id,account_id,Bank_to,account_to,amount
33713,2914,Air Bank,60860872,3367
33714,2916,Air Bank,28176665,2096
33715,2916,Air Bank,12730980,635
33716,2916,Air Bank,94931244,3630
33717,2916,Hypotecni bank,87459617,2
33718,2917,Raiffeisen bank,62685650,6157
33719,2918,Fio bank ,30644363,7997.2
33720,2918,Kameron bank,49901193,10487
33721,2919,Bank Creditas,15447330,7331
33722,2920,Trinity Bank,16727841,5493
33723,2921,Air Bank,71265828,6797
33724,2923,Moneta Money Bank,9396666,2786
33725,2925,Fio bank ,35286706,4297
33726,2926,Hypotecni bank,66115546,1348
33727,2926,Hypotecni bank,11561584,1093
33728,2926,Moneta Money Bank,88491463,868
33729,2926,Max bank,98638396,699
33730,2927,Air Bank,20619231,2025
33731,2928,Max bank,24262804,3566
33732,2929,Raiffeisen bank,11338740,3658.3
33733,2929,Bank Creditas,1906198,226
33734,2929,Fio bank ,86361235,11789
33735,2930,Max bank,40203636,12032
33736,2931,Fio bank ,47281336,2884
33737,2932,PPF Bank,13324618,3658.3
33738,2932,Fio bank ,17844856,4920
33739,2932,Raiffeisen bank,90025215,26
33740,2932,Max bank,90010833,4
33741,2932,Fio bank ,33505654,7
33742,2933,Air Bank,92012846,4542
33743,2933,UniCredit Bank,29096329,5907
33744,2935,Max bank,54752987,2100
33745,2936,Moneta Money Bank,70934575,4247
33746,2936,Czech export bank,93174194,8400
33747,2937,PPF Bank,18161338,3230
33748,2938,Bank Creditas,98826944,3658.3
33749,2938,UniCredit Bank,35517573,1996
33750,2938,Kameron bank,20103186,2288
33751,2938,Raiffeisen bank,39321178,6758
33752,2939,Moneta Money Bank,76236229,2882
33753,2940,Bank Creditas,12957185,7156
33756,2942,Fio bank ,93897425,2451
33757,2942,Max bank,81376140,1072
33760,2944,Fio bank ,674886,2984
33761,2944,UniCredit Bank,7655978,615
33762,2945,Kameron bank,32185286,1854
33763,2946,Hypotecni bank,52027302,2672
33764,2947,Fio bank ,70519995,2228
33767,2949,Max bank,79491674,783
33768,2949,Fio bank ,82074588,1268
33769,2950,Fio bank ,59668195,8653
33770,2951,Air Bank,2752936,743
33771,2951,Fio bank ,88711630,1810
33772,2951,Fio bank ,71099632,462
33773,2952,Air Bank,60263645,1629
33774,2952,Fio bank ,47959893,750
33775,2953,UniCredit Bank,9888029,580
33776,2953,Max bank,53719216,2848
33777,2953,Raiffeisen bank,50650024,1515
33778,2954,Hypotecni bank,47941517,8306
33779,2955,Fio bank ,2700269,3386
33780,2956,UniCredit Bank,21069139,9042
33781,2957,Max bank,65183514,4640
33782,2958,Trinity Bank,63280850,3261
33783,2960,Hypotecni bank,53651827,8884
33784,2961,Kameron bank,60457706,606
33785,2961,Kameron bank,11433631,1055
33786,2962,Air Bank,75064962,2604.5
33787,2963,PPF Bank,31752610,5101
33788,2964,Fio bank ,96140092,2306
33789,2965,UniCredit Bank,62399500,2648
33790,2966,Trinity Bank,86442154,4560
33791,2967,Fio bank ,98696469,2666
33792,2967,Air Bank,72003149,1042
33793,2967,Raiffeisen bank,50707632,4489
33794,2968,Kameron bank,52683812,1394
33795,2968,Air Bank,56916338,2284
33796,2971,PPF Bank,96314990,3554.8
33797,2972,Fio bank ,68329626,3554.8
33798,2973,PPF Bank,8758783,4373
33799,2973,J&T Bank ,26884633,212
33800,2974,UniCredit Bank,42395120,1546
33807,2976,PPF Bank,31364357,8473
33808,2977,Max bank,10316992,1727
33809,2977,PPF Bank,47011393,3055
33810,2978,UniCredit Bank,20491338,3212
33811,2979,Fio bank ,8953369,3494
33812,2980,Moneta Money Bank,92280965,3316
33813,2981,J&T Bank ,49108111,2022
33814,2982,Kameron bank,34302795,3438
33815,2982,Raiffeisen bank,40149122,8143
33816,2982,Trinity Bank,48207306,164
33817,2982,Czech export bank,37620991,226
33818,2982,Bank Creditas,51036828,23
33823,2985,Air Bank,80860942,2113
33824,2986,UniCredit Bank,61638289,3301
33825,2986,J&T Bank ,64366233,1390
33826,2986,Hypotecni bank,94623159,1033
33827,2987,Fio bank ,71831965,5569
33828,2988,PPF Bank,47759002,7384
33829,2989,Fio bank ,70749723,3395
33830,2990,Raiffeisen bank,10709649,22
33831,2990,Moneta Money Bank,22984445,2704
33832,2991,Trinity Bank,62427842,9220
33833,2991,J&T Bank ,47281420,121
33834,2991,UniCredit Bank,70128237,7
33835,2991,PPF Bank,62011402,107
33836,2992,Czech export bank,59211057,5396
33837,2994,Hypotecni bank,20186478,3217
33838,2994,Hypotecni bank,65474504,1354
33840,2996,Bank Creditas,55056405,7282
33841,2996,Hypotecni bank,21435213,15
33842,2996,UniCredit Bank,47044444,99
33843,2996,Trinity Bank,27229410,402
33844,2997,UniCredit Bank,27474618,1978
33845,2998,Czech export bank,27213704,3170
33846,2998,UniCredit Bank,53139364,28
33847,2998,Trinity Bank,11165088,3
33848,2999,Raiffeisen bank,27672302,2806
33851,3004,Air Bank,61573129,1522
33852,3004,Moneta Money Bank,60290586,1572
33853,3005,J&T Bank ,95518534,8125.3
33854,3005,PPF Bank,33958757,6883
33855,3005,Kameron bank,44410479,7696
33856,3006,Air Bank,98815863,3783
33857,3007,J&T Bank ,27930361,983
33858,3007,Raiffeisen bank,5890685,1405
33859,3007,Max bank,2805859,5596
33860,3007,Bank Creditas,61215889,997
33861,3008,Fio bank ,79819476,2120
33862,3009,Czech export bank,71009987,2739
33863,3011,Moneta Money Bank,88863443,2042
33864,3011,Hypotecni bank,47335153,138
33865,3012,Air Bank,76434039,2601
33866,3013,Air Bank,42602026,3064
33867,3014,Czech export bank,52151411,4187
33868,3015,Hypotecni bank,49125337,18
33869,3015,Hypotecni bank,854856,2130
33870,3016,Kameron bank,78590231,8517
33871,3017,Fio bank ,89721834,3019
33872,3017,Kameron bank,12489307,879
33873,3017,Moneta Money Bank,57924091,1173
33874,3017,UniCredit Bank,8393472,1877
33875,3021,Kameron bank,86677175,3241.8
33876,3022,Moneta Money Bank,24765986,3170
33877,3023,Czech export bank,15459257,2213
33878,3024,Czech export bank,72384530,611
33879,3024,Trinity Bank,13622033,1650
33880,3025,Trinity Bank,14488661,3354
33881,3026,Czech export bank,60199838,8024
33882,3027,UniCredit Bank,37909793,2631
33883,3028,Bank Creditas,81761723,2200
33884,3029,Bank Creditas,89893799,1514
33885,3030,Moneta Money Bank,12182104,293
33886,3030,Kameron bank,24432987,1795
33887,3031,Raiffeisen bank,53394967,2789
33888,3032,Czech export bank,14357602,2858
33889,3033,Air Bank,42934656,605
33890,3033,Czech export bank,9593081,192
33891,3033,Max bank,11267763,1137
33895,3035,Raiffeisen bank,58785599,7524
33896,3035,Czech export bank,22791952,4919
33897,3037,Raiffeisen bank,19517636,7718.7
33899,3039,Air Bank,29247951,5035
33900,3039,Air Bank,32417327,1233
33901,3040,Bank Creditas,27743059,2202
33902,3041,Raiffeisen bank,96395837,130
33903,3041,Trinity Bank,49177348,1827
33904,3041,UniCredit Bank,11865109,743
33905,3042,Max bank,51078170,2884
33906,3042,Hypotecni bank,17494821,3459
33907,3043,Fio bank ,90735184,2768
33908,3044,UniCredit Bank,65354591,2756
33909,3045,Hypotecni bank,59194171,2366
33910,3046,PPF Bank,27034569,1889
33911,3046,UniCredit Bank,23135692,613
33912,3047,PPF Bank,75409131,2316
33913,3048,Max bank,57049596,4631.2
33914,3049,Czech export bank,65114086,1961
33915,3050,Kameron bank,71189987,6907.5
33916,3050,Kameron bank,72762232,9716
33917,3050,Kameron bank,62503671,119
33918,3050,J&T Bank ,93120836,41
33919,3051,Hypotecni bank,89318686,4104
33920,3051,Moneta Money Bank,55203390,184
33921,3051,Hypotecni bank,73282408,623
33922,3052,UniCredit Bank,81194168,4144.5
33923,3052,UniCredit Bank,40350818,6175
33924,3053,Czech export bank,23890793,3790
33925,3053,Raiffeisen bank,38718313,3675
33928,3055,Raiffeisen bank,99765395,1279
33929,3055,Hypotecni bank,24442416,1140
33930,3056,Kameron bank,36077541,868
33931,3056,Bank Creditas,67921972,2033
33932,3057,Hypotecni bank,53154373,4646
33933,3059,Kameron bank,37264526,1433
33934,3059,PPF Bank,42451202,1758
33935,3059,Fio bank ,52040380,529
33936,3060,PPF Bank,55676627,3960
33937,3061,Hypotecni bank,62345623,1978
33938,3062,Kameron bank,21810698,2638
33939,3063,Air Bank,83163529,2330
33940,3064,PPF Bank,63995122,1455
33941,3064,Trinity Bank,30132371,4714
33942,3064,Bank Creditas,35513132,1285
33945,3066,J&T Bank ,50533449,3241
33946,3067,Trinity Bank,14703780,2604
33947,3067,Kameron bank,61285483,1330
33948,3068,Air Bank,6201172,3878
33949,3069,Bank Creditas,27829212,6704
33950,3070,Max bank,28481227,3374
33951,3071,UniCredit Bank,64606320,5122
33952,3071,Bank Creditas,5976218,4268
33953,3072,Hypotecni bank,249654,5268
33958,3075,Raiffeisen bank,50335317,1523
33959,3076,Hypotecni bank,67460548,2715
33960,3077,Czech export bank,91859578,3698
33961,3078,Raiffeisen bank,30277490,2232
33962,3079,PPF Bank,45304375,234
33963,3079,Hypotecni bank,63926827,2065
33964,3080,Max bank,4152691,3359
33967,3082,Czech export bank,12562770,7496
33968,3084,UniCredit Bank,37864983,7042
33970,3085,Czech export bank,55201452,5723
33971,3085,UniCredit Bank,41444516,907
33972,3086,Moneta Money Bank,59381639,5022
33973,3087,Hypotecni bank,48730450,845
33974,3087,UniCredit Bank,59350305,395
33975,3087,Moneta Money Bank,32416212,693
33976,3088,PPF Bank,76251017,5866
33977,3090,Max bank,1940066,4225.2
33978,3090,Moneta Money Bank,47624367,6829
33979,3090,Air Bank,75680291,722
33980,3090,Kameron bank,18386042,640
33981,3091,Moneta Money Bank,49400448,4922
33982,3091,Fio bank ,20404392,3387
33983,3092,Trinity Bank,57711619,2311
33984,3093,J&T Bank ,40338969,4238
33985,3094,UniCredit Bank,54152226,5421
33986,3094,Hypotecni bank,36868620,10
33987,3094,PPF Bank,79572272,21
33988,3094,PPF Bank,4935080,17
33994,3096,J&T Bank ,81572884,6446
33995,3096,Raiffeisen bank,64655774,65
33996,3096,Trinity Bank,74155062,8
33997,3096,Raiffeisen bank,85654091,1619
33998,3097,Trinity Bank,18871748,403
33999,3097,Bank Creditas,70961040,2119
34000,3098,Hypotecni bank,95756363,4605
34001,3099,Czech export bank,30212110,3205
34002,3100,Kameron bank,66114073,222
34003,3100,J&T Bank ,8754432,6275
34004,3101,Trinity Bank,52626574,1938
34005,3102,Bank Creditas,24365711,6722
34006,3103,Moneta Money Bank,71421909,9388
34007,3103,Trinity Bank,57580989,776
34008,3103,Kameron bank,37620896,4244
34009,3104,Czech export bank,58133125,2004
34010,3105,Bank Creditas,35257673,2145
34011,3107,Trinity Bank,71699601,2642
34012,3108,Max bank,40014571,1560
34013,3108,Max bank,61451268,482
34014,3111,Trinity Bank,58687466,3641
34015,3112,PPF Bank,66820907,2567.3
34016,3112,Czech export bank,66618603,1468
34017,3112,Raiffeisen bank,83437150,1584
34018,3113,J&T Bank ,35737115,8001
34019,3113,Hypotecni bank,14441299,4043
34020,3113,Bank Creditas,47521537,367
34021,3113,Moneta Money Bank,11477154,355
34022,3115,Max bank,94811379,5353.3
34023,3115,PPF Bank,68203913,14723
34024,3116,J&T Bank ,74016618,9037
34025,3117,Czech export bank,41120845,3570
34026,3118,Moneta Money Bank,73266708,8886
34027,3119,Kameron bank,77515130,1144
34028,3119,UniCredit Bank,30850821,84
34029,3119,UniCredit Bank,80588805,884
34030,3120,J&T Bank ,21733200,2904
34031,3121,J&T Bank ,63130450,2902
34032,3122,Kameron bank,14967674,4944
34035,3124,Raiffeisen bank,29770392,3649
34036,3124,Bank Creditas,56739848,811
34037,3124,Bank Creditas,274038,876
34038,3125,J&T Bank ,77198278,4245
34039,3126,Fio bank ,39072895,3992
34040,3127,Air Bank,63558506,7334
34041,3129,Moneta Money Bank,18722367,2707
34042,3130,Bank Creditas,47109222,1546
34043,3131,Moneta Money Bank,1389563,9131
34044,3132,Bank Creditas,49754077,3520
34045,3132,Czech export bank,96756225,855
34046,3132,Czech export bank,68989574,13
34047,3133,PPF Bank,62989395,3191
34048,3133,Bank Creditas,98308729,6327
34049,3134,Hypotecni bank,32364529,3268
34050,3135,J&T Bank ,78418945,6814
34051,3136,J&T Bank ,66834139,2655
34052,3136,Max bank,29040438,3489
34053,3137,Bank Creditas,85610150,4226.5
34054,3140,Czech export bank,56121855,2376
34055,3140,Hypotecni bank,26200568,1978
34056,3141,Czech export bank,82784348,1087
34057,3141,Fio bank ,83041977,9905
34058,3142,UniCredit Bank,52314406,1974
34059,3142,Hypotecni bank,91892325,1254
34060,3143,PPF Bank,86599880,4474
34061,3143,Czech export bank,92271554,5454
34062,3144,Raiffeisen bank,24305564,3786
34063,3145,Bank Creditas,71322232,2527
34064,3146,Czech export bank,91693257,2122
34065,3147,Bank Creditas,93076461,7729
34066,3147,UniCredit Bank,78769749,28
34067,3147,J&T Bank ,85648721,33
34068,3147,Kameron bank,80525493,37
34069,3148,Bank Creditas,29701394,2478
34072,3151,PPF Bank,53186309,363
34073,3151,Trinity Bank,48056763,4081
34074,3152,Raiffeisen bank,22302586,6339
34075,3153,Hypotecni bank,47472262,3175
34076,3153,Czech export bank,43252468,2001
34077,3154,Hypotecni bank,76435845,3609
34078,3154,Raiffeisen bank,5445003,515
34079,3155,Raiffeisen bank,66843986,8704
34080,3156,Raiffeisen bank,10083705,1087
34081,3157,Trinity Bank,12642550,694
34082,3157,Air Bank,78150850,1740
34083,3158,Max bank,24583161,2100
34087,3160,PPF Bank,5269879,8364
34088,3161,J&T Bank ,21771204,2501
34089,3162,PPF Bank,32623553,9350
34090,3163,Hypotecni bank,2153873,2221.7
34091,3163,UniCredit Bank,79781448,2350
34092,3163,Czech export bank,11820799,6514
34093,3163,Max bank,83438044,1620
34094,3164,Max bank,53459769,2971
34095,3164,Hypotecni bank,37334716,433
34098,3166,Max bank,16657728,3702.8
34099,3168,Air Bank,85804390,3292
34100,3169,Air Bank,57548916,836
34101,3169,Czech export bank,67546647,6674
34102,3170,J&T Bank ,79496711,4187
34103,3171,Fio bank ,49371123,3102
34104,3172,Bank Creditas,38317006,1899
34105,3172,Trinity Bank,26548195,43
34106,3173,Trinity Bank,9030479,2189
34107,3173,PPF Bank,2587175,634
34108,3174,PPF Bank,69832593,2859
34109,3175,Kameron bank,73805624,3280
34110,3176,Hypotecni bank,84174042,2464
34111,3178,Trinity Bank,10611677,1665
34112,3178,Czech export bank,35352593,287
34113,3179,Bank Creditas,29653591,2556
34114,3179,Hypotecni bank,81993627,1015
34115,3180,Trinity Bank,50436025,1210
34116,3180,J&T Bank ,25152552,1954
34117,3182,Kameron bank,83704822,6455
34118,3183,Fio bank ,52212673,3024
34119,3184,Czech export bank,29959482,3410
34120,3185,Kameron bank,90867876,6404
34121,3185,Bank Creditas,46145159,2041
34122,3186,Raiffeisen bank,13502067,7456
34123,3188,Kameron bank,82353186,7623
34124,3189,Hypotecni bank,75490885,3702.8
34125,3190,Bank Creditas,96924554,3085
34126,3191,Bank Creditas,18965119,2774
34127,3191,Bank Creditas,47511076,3606
34128,3192,Moneta Money Bank,66663372,1272
34129,3192,Kameron bank,36690706,2518
34130,3193,Moneta Money Bank,24848491,9641
34131,3194,Czech export bank,46890920,7584
34132,3195,Raiffeisen bank,48782503,1599
34133,3195,Fio bank ,58903491,1253
34134,3195,Hypotecni bank,79532688,218
34135,3196,Fio bank ,20193255,2389
34136,3197,Fio bank ,34224891,2008
34140,3199,Fio bank ,90896355,1571
34141,3199,Hypotecni bank,75887262,2164
34142,3201,Air Bank,11025113,3352
34143,3201,Kameron bank,88160776,2898
34144,3202,Bank Creditas,94148736,1613
34145,3202,J&T Bank ,62389814,908
34146,3203,Air Bank,15327358,2111
34147,3205,Hypotecni bank,31185347,1564
34148,3206,Trinity Bank,56025850,2434
34149,3206,Air Bank,59108871,677
34152,3209,Fio bank ,59829372,5659
34153,3210,Hypotecni bank,29783749,7388
34154,3211,Hypotecni bank,11110592,2012
34155,3212,Raiffeisen bank,87521946,2112
34156,3212,UniCredit Bank,77462422,68
34157,3212,Air Bank,17035544,95
34158,3212,Fio bank ,12530750,47
34159,3213,Kameron bank,80640691,1483
34160,3213,Moneta Money Bank,67793083,562
34161,3214,Trinity Bank,20723015,2679
34164,3216,Air Bank,22704035,1951.3
34165,3216,Fio bank ,76364105,2712
34166,3216,Raiffeisen bank,29463476,6634
34167,3217,UniCredit Bank,98874544,1951.3
34168,3217,Moneta Money Bank,66272967,8196
34169,3218,Kameron bank,79115420,1449
34170,3218,Max bank,42386043,667
34171,3219,J&T Bank ,53001368,8811
34172,3220,Raiffeisen bank,21290225,1882
34173,3221,Bank Creditas,23888492,148
34174,3221,Czech export bank,83177405,2038
34175,3222,Max bank,18331057,674
34176,3222,Bank Creditas,34597045,859
34177,3222,Trinity Bank,51901710,590
34178,3224,PPF Bank,12458819,2583
34179,3224,Hypotecni bank,54968285,1375
34180,3225,J&T Bank ,58175218,8030
34181,3226,J&T Bank ,54645806,450
34182,3226,Max bank,33583200,2348
34183,3227,PPF Bank,27954143,2743
34184,3227,PPF Bank,5033845,1662
34185,3227,Raiffeisen bank,1780486,4742
34186,3227,Max bank,62453669,1721
34187,3228,J&T Bank ,86360150,3847
34188,3229,Fio bank ,63988697,3252.2
34189,3229,Air Bank,97103529,6828
34190,3229,Hypotecni bank,5108792,6411
34191,3230,Air Bank,9279585,2144
34192,3231,Max bank,8378410,2636
34193,3232,PPF Bank,7032335,2413
34194,3233,Moneta Money Bank,33019089,9044
34195,3234,Max bank,99641459,2659
34196,3235,Trinity Bank,74219459,6149
34197,3236,Moneta Money Bank,61162030,350
34198,3236,Raiffeisen bank,52487677,2038
34199,3237,Fio bank ,85631554,9095
34200,3238,Trinity Bank,11093372,8109
34201,3238,Bank Creditas,45814847,793
34202,3239,Fio bank ,42712515,8838
34203,3240,Hypotecni bank,70950943,1951.3
34204,3240,Max bank,58338659,5110
34205,3240,Air Bank,77722441,21
34206,3240,Czech export bank,47667419,298
34207,3241,Air Bank,69585042,3034
34208,3242,UniCredit Bank,17684483,5838
34209,3242,Max bank,96171485,1551
34210,3243,Czech export bank,9595072,3886
34211,3244,Kameron bank,53532010,1858
34212,3244,Trinity Bank,55354916,219
34213,3245,Hypotecni bank,34591257,3878
34214,3246,Czech export bank,1907498,4621
34215,3247,UniCredit Bank,78002387,974
34216,3247,PPF Bank,72730910,3032
34217,3248,Kameron bank,45627826,2793
34218,3248,Moneta Money Bank,9478331,466
34219,3249,Air Bank,65147852,8197
34220,3249,Moneta Money Bank,63599234,5677
34221,3250,Fio bank ,95726948,1880
34222,3251,Moneta Money Bank,12013626,2021
34223,3252,Air Bank,22094863,1406
34224,3252,PPF Bank,76135319,483
34225,3252,Hypotecni bank,6552386,155
34226,3253,Moneta Money Bank,16544443,1951.3
34227,3254,Fio bank ,69699191,5119
34228,3256,Trinity Bank,87682252,2232
34229,3256,Hypotecni bank,73508322,4490
34231,3258,PPF Bank,40508979,1646
34232,3258,PPF Bank,52715402,8565
34233,3258,Moneta Money Bank,98635321,213
34234,3259,Czech export bank,14523250,912
34235,3259,Air Bank,45163714,1350
34236,3260,Kameron bank,89460461,8462
34237,3260,UniCredit Bank,83334749,40
34238,3261,Hypotecni bank,93776452,3647
34239,3261,Czech export bank,53245943,2197
34240,3262,PPF Bank,79490107,8340
34241,3264,UniCredit Bank,52467608,1886
34243,3266,Max bank,53358691,119
34244,3266,Moneta Money Bank,81213712,1528
34245,3267,Fio bank ,85891317,6403
34246,3268,Czech export bank,86191415,1395
34247,3268,Hypotecni bank,36828112,634
34248,3268,Moneta Money Bank,1312548,251
34249,3269,Moneta Money Bank,47857588,1951.3
